IsWinner,ProductId,TimeOfOfferChange,IsFeaturedMerchant,IsFulfilledByAmazon,ListingPrice,SellerFeedbackRating,SellerFeedbackCount,SellerId,ShippingPrice,ShippingTime_minHours,ShippingTime_maxHours
No,-4.14537e+18,2016-02-04T04:56:25.794Z,Yes,No,261.13,98,1446,1.16312e+18,0.0,24,48
No,-4.14537e+18,2016-02-04T04:56:25.794Z,Yes,No,115.5,93,2521,-5.016e+18,147.96,24,48
No,-4.14537e+18,2016-02-04T04:56:25.794Z,Yes,No,349.49,96,1289,4.03963e+17,9.54,24,48
No,-4.14537e+18,2016-02-04T04:56:25.794Z,Yes,No,364.29,96,1289,4.03963e+17,9.54,24,48
No,-4.14537e+18,2016-02-04T04:56:25.794Z,Yes,No,165.22,88,8452,-6.63969e+18,392.23,96,120
Yes,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,Yes,150.84,0,0,1.20714e+18,0.0,0,0
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,171.08,91,3459,7.2357e+18,0.0,24,48
No,-3.33488e+18,2016-02-04T04:55:04.945Z,No,No,167.73,98,3293,4.14351e+18,8.99,48,72
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,169.01,95,2283,8.11868e+18,8.12,144,240
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,174.71,91,10606,-1.17741e+18,5.0,24,48
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,170.63,95,4385,-2.57228e+18,11.15,24,48
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,183.98,91,10606,-1.17741e+18,5.0,24,48
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,184.53,88,8452,-6.63969e+18,10.64,24,48
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,189.0,96,1790,1.7888e+18,9.98,96,120
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,193.97,96,41420,9.01243e+18,6.0,24,48
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,199.97,99,79,-1.86921e+18,0.0,24,48
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,199.97,95,5535,-8.85218e+18,0.0,24,48
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,196.1,91,10606,-1.17741e+18,5.0,24,48
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,202.0,96,35270,6.79157e+18,0.0,96,120
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,205.37,96,1327,8.64876e+18,0.0,24,48
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,192.18,96,7090,-3.73508e+17,17.95,24,48
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,211.6,90,10,4.20784e+16,0.0,24,48
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,211.75,86,7,-5.39726e+18,1.08,96,120
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,216.85,95,369,7.17425e+18,0.0,96,120
No,-3.33488e+18,2016-02-04T04:55:04.945Z,Yes,No,212.5,100,2,-9.09739e+18,6.45,24,48
No,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,No,865.86,95,4078,-1.78949e+18,0.0,48,72
No,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,No,843.34,95,4385,-2.57228e+18,22.62,24,48
Yes,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,Yes,874.35,0,0,1.20714e+18,0.0,0,0
No,5.26743e+18,2016-02-04T04:55:50.486Z,No,No,874.45,94,105,-8.70403e+18,0.0,24,48
No,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,No,881.91,100,384,4.98728e+18,24.68,24,48
No,5.26743e+18,2016-02-04T04:55:50.486Z,No,No,922.99,84,161,-3.12915e+18,0.0,24,48
No,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,No,967.56,100,4601,5.65722e+18,0.0,24,48
No,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,No,1029.99,91,10606,-1.17741e+18,5.0,24,48
No,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,No,968.93,93,2521,-5.016e+18,84.16,24,48
No,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,No,1066.05,98,105,-4.76323e+18,14.99,24,48
No,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,No,1087.93,96,35270,6.79157e+18,0.0,96,120
No,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,No,1086.09,95,338,2.76016e+18,14.99,24,48
No,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,No,1066.89,97,4513,6.22743e+17,114.6,144,240
No,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,No,1174.35,96,1790,1.7888e+18,9.98,96,120
No,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,No,1185.78,96,1790,1.7888e+18,9.98,96,120
No,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,No,1203.67,91,10606,-1.17741e+18,5.0,24,48
No,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,No,1208.27,91,10606,-1.17741e+18,5.0,24,48
No,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,No,1231.3,98,1446,1.16312e+18,0.0,24,48
No,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,No,1232.3,91,10606,-1.17741e+18,5.0,24,48
No,5.26743e+18,2016-02-04T04:55:50.486Z,Yes,No,1318.56,91,3459,7.2357e+18,0.0,24,48
Yes,-3.80174e+18,2016-02-04T04:55:12.273Z,Yes,No,172.01,95,4385,-2.57228e+18,13.2,24,48
No,-3.80174e+18,2016-02-04T04:55:12.273Z,No,No,177.3,96,136,-4.66214e+17,13.55,48,72
No,-3.80174e+18,2016-02-04T04:55:12.273Z,Yes,No,198.65,96,35270,6.79157e+18,0.0,144,240
No,-3.80174e+18,2016-02-04T04:55:12.273Z,Yes,No,202.6,98,478,5.45208e+18,6.99,24,48
No,-3.80174e+18,2016-02-04T04:55:12.273Z,Yes,No,203.68,93,629,8.71583e+18,6.66,72,96
No,-3.80174e+18,2016-02-04T04:55:12.273Z,No,No,191.98,87,2450,-1.92952e+18,27.43,144,240
No,-3.80174e+18,2016-02-04T04:55:12.273Z,Yes,No,220.24,96,35270,6.79157e+18,0.0,96,120
No,-3.80174e+18,2016-02-04T04:55:12.273Z,Yes,No,214.78,95,21,-7.56002e+18,11.76,24,48
No,-3.80174e+18,2016-02-04T04:55:12.273Z,Yes,No,197.98,93,2521,-5.016e+18,32.16,24,48
No,-3.80174e+18,2016-02-04T04:55:12.273Z,Yes,No,228.74,96,41420,9.01243e+18,15.0,24,48
No,-3.80174e+18,2016-02-04T04:55:12.273Z,Yes,No,241.46,92,1500,5.47794e+18,9.11,72,96
No,-3.80174e+18,2016-02-04T04:55:12.273Z,Yes,No,248.47,95,4078,-1.78949e+18,9.65,96,120
No,-3.80174e+18,2016-02-04T04:55:12.273Z,Yes,No,217.46,88,8452,-6.63969e+18,44.61,96,120
No,-3.80174e+18,2016-02-04T04:55:12.273Z,Yes,No,253.58,96,7090,-3.73508e+17,17.95,24,48
No,-3.80174e+18,2016-02-04T04:55:12.273Z,Yes,No,259.8,92,51,8.99453e+18,18.2,144,240
No,-3.80174e+18,2016-02-04T04:55:12.273Z,Yes,No,289.2,96,1790,1.7888e+18,9.98,96,120
No,-3.80174e+18,2016-02-04T04:55:12.273Z,Yes,No,294.74,96,1790,1.7888e+18,9.98,96,120
No,-3.80174e+18,2016-02-04T04:55:12.273Z,No,No,310.69,0,0,6.50513e+18,5.54,96,120
No,-3.80174e+18,2016-02-04T04:55:12.273Z,Yes,No,316.67,98,1446,1.16312e+18,0.0,24,48
No,-3.80174e+18,2016-02-04T04:55:12.273Z,Yes,No,319.69,95,369,7.17425e+18,0.0,96,120
Yes,-1.08973e+18,2016-02-04T04:56:11.161Z,Yes,Yes,47.99,0,0,1.20714e+18,0.0,0,0
No,-1.08973e+18,2016-02-04T04:56:11.161Z,Yes,No,62.39,96,35270,6.79157e+18,0.0,96,120
No,-1.08973e+18,2016-02-04T04:56:11.161Z,Yes,No,56.03,95,4385,-2.57228e+18,16.09,24,48
No,-1.08973e+18,2016-02-04T04:56:11.161Z,Yes,No,68.76,96,41420,9.01243e+18,12.6,96,120
No,-1.08973e+18,2016-02-04T04:56:11.161Z,Yes,No,119.26,96,1790,1.7888e+18,9.98,96,120
No,-1.08973e+18,2016-02-04T04:56:11.161Z,Yes,No,153.29,98,1446,1.16312e+18,0.0,24,48
No,-1.08973e+18,2016-02-04T04:56:11.161Z,Yes,No,64.69,88,8452,-6.63969e+18,92.5,96,120
No,-1.08973e+18,2016-02-04T04:56:11.161Z,Yes,No,94.19,100,7,-2.3562e+17,70.12,144,240
Yes,1.87281e+18,2016-02-04T04:55:34.831Z,Yes,Yes,283.33,0,0,1.20714e+18,0.0,0,0
No,1.87281e+18,2016-02-04T04:55:34.831Z,Yes,No,294.4,95,10182,7.10226e+18,7.03,96,120
No,1.87281e+18,2016-02-04T04:55:34.831Z,No,No,295.19,98,478,5.45208e+18,6.99,24,48
No,1.87281e+18,2016-02-04T04:55:34.831Z,Yes,No,298.95,95,4385,-2.57228e+18,15.1,24,48
No,1.87281e+18,2016-02-04T04:55:34.831Z,Yes,No,325.26,91,3459,7.2357e+18,0.0,24,48
No,1.87281e+18,2016-02-04T04:55:34.831Z,Yes,No,328.34,91,10606,-1.17741e+18,5.0,24,48
No,1.87281e+18,2016-02-04T04:55:34.831Z,Yes,No,297.35,93,2521,-5.016e+18,42.63,24,48
No,1.87281e+18,2016-02-04T04:55:34.831Z,Yes,No,347.9,96,35270,6.79157e+18,0.0,96,120
No,1.87281e+18,2016-02-04T04:55:34.831Z,Yes,No,349.71,96,7090,-3.73508e+17,17.95,24,48
No,1.87281e+18,2016-02-04T04:55:34.831Z,Yes,No,365.2,95,4078,-1.78949e+18,11.07,48,72
No,1.87281e+18,2016-02-04T04:55:34.831Z,Yes,No,350.0,97,4513,6.22743e+17,51.36,144,240
No,1.87281e+18,2016-02-04T04:55:34.831Z,Yes,No,398.94,91,10606,-1.17741e+18,5.0,24,48
No,1.87281e+18,2016-02-04T04:55:34.831Z,Yes,No,405.81,91,10606,-1.17741e+18,5.0,24,48
No,1.87281e+18,2016-02-04T04:55:34.831Z,Yes,No,413.58,96,1790,1.7888e+18,9.98,96,120
No,1.87281e+18,2016-02-04T04:55:34.831Z,Yes,No,455.57,98,1446,1.16312e+18,0.0,24,48
No,1.87281e+18,2016-02-04T04:55:34.831Z,No,No,450.08,96,184,-5.51431e+18,61.65,96,120
No,1.87281e+18,2016-02-04T04:55:34.831Z,No,No,530.93,82,28,3.36938e+18,56.16,24,48
No,1.87281e+18,2016-02-04T04:55:34.831Z,No,No,563.5,98,500,5.78479e+18,35.61,96,120
No,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,No,75.75,95,4385,-2.57228e+18,13.07,24,48
No,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,Yes,99.99,95,4385,-2.57228e+18,0.0,0,0
Yes,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,No,94.99,100,75,-4.83515e+18,19.95,24,48
No,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,Yes,117.22,0,0,1.20714e+18,0.0,672,1008
No,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,No,115.3,95,10182,7.10226e+18,6.02,96,120
No,-3.94528e+18,2016-02-04T04:56:10.183Z,No,No,113.99,93,3182,7.60095e+18,13.0,24,48
No,-3.94528e+18,2016-02-04T04:56:10.183Z,No,No,122.74,98,3293,4.14351e+18,17.37,48,72
No,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,No,125.08,100,384,4.98728e+18,15.09,24,48
No,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,No,142.78,96,35270,6.79157e+18,0.0,96,120
No,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,No,131.54,97,1211,1.98619e+18,14.18,144,240
No,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,No,147.09,96,1790,1.7888e+18,9.98,96,120
No,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,No,148.14,96,1790,1.7888e+18,9.98,96,120
No,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,No,144.95,98,105,-4.76323e+18,14.99,24,48
No,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,No,145.25,95,338,2.76016e+18,14.99,24,48
No,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,No,130.1,93,2521,-5.016e+18,31.42,24,48
No,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,No,168.33,91,3459,7.2357e+18,0.0,24,48
No,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,No,169.45,91,10606,-1.17741e+18,5.0,24,48
No,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,No,159.4,100,2,-9.09739e+18,18.15,24,48
No,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,No,176.45,91,10606,-1.17741e+18,5.0,24,48
No,-3.94528e+18,2016-02-04T04:56:10.183Z,Yes,No,175.54,96,41420,9.01243e+18,12.2,96,120
No,7.1062e+18,2016-02-04T04:55:50.631Z,Yes,No,228.58,95,4078,-1.78949e+18,0.0,48,72
Yes,7.1062e+18,2016-02-04T04:55:50.631Z,Yes,No,211.69,95,4385,-2.57228e+18,16.99,24,48
No,7.1062e+18,2016-02-04T04:55:50.631Z,No,No,230.99,84,161,-3.12915e+18,0.0,24,48
No,7.1062e+18,2016-02-04T04:55:50.631Z,Yes,Yes,233.23,0,0,1.20714e+18,0.0,672,1008
No,7.1062e+18,2016-02-04T04:55:50.631Z,No,No,221.26,100,384,4.98728e+18,19.03,24,48
No,7.1062e+18,2016-02-04T04:55:50.631Z,Yes,No,249.8,100,4601,5.65722e+18,0.0,24,48
No,7.1062e+18,2016-02-04T04:55:50.631Z,Yes,No,257.04,91,3459,7.2357e+18,0.0,24,48
No,7.1062e+18,2016-02-04T04:55:50.631Z,Yes,No,257.08,91,10606,-1.17741e+18,5.0,24,48
No,7.1062e+18,2016-02-04T04:55:50.631Z,Yes,No,265.46,96,35270,6.79157e+18,0.0,96,120
No,7.1062e+18,2016-02-04T04:55:50.631Z,No,No,259.78,98,105,-4.76323e+18,14.99,24,48
No,7.1062e+18,2016-02-04T04:55:50.631Z,No,No,260.33,95,338,2.76016e+18,14.99,24,48
No,7.1062e+18,2016-02-04T04:55:50.631Z,Yes,No,260.94,96,7090,-3.73508e+17,17.95,24,48
No,7.1062e+18,2016-02-04T04:55:50.631Z,Yes,No,233.29,93,2521,-5.016e+18,53.1,24,48
No,7.1062e+18,2016-02-04T04:55:50.631Z,Yes,No,318.87,91,10606,-1.17741e+18,5.0,24,48
No,7.1062e+18,2016-02-04T04:55:50.631Z,Yes,No,320.85,91,10606,-1.17741e+18,5.0,24,48
No,7.1062e+18,2016-02-04T04:55:50.631Z,Yes,No,326.52,91,10606,-1.17741e+18,5.0,24,48
No,7.1062e+18,2016-02-04T04:55:50.631Z,Yes,No,327.9,96,41420,9.01243e+18,14.4,96,120
No,7.1062e+18,2016-02-04T04:55:50.631Z,Yes,No,336.02,96,1790,1.7888e+18,9.98,96,120
No,7.1062e+18,2016-02-04T04:55:50.631Z,No,No,340.92,50,2,-7.08413e+18,12.99,24,48
No,7.1062e+18,2016-02-04T04:55:50.631Z,Yes,No,313.27,88,8452,-6.63969e+18,107.46,96,120
Yes,-9.1726e+18,2016-02-04T04:56:31.821Z,Yes,Yes,79.96,0,0,1.20714e+18,0.0,0,0
No,-9.1726e+18,2016-02-04T04:56:31.821Z,Yes,No,86.8,91,10606,-1.17741e+18,5.0,24,48
No,-9.1726e+18,2016-02-04T04:56:31.821Z,Yes,No,80.83,95,4385,-2.57228e+18,13.7,24,48
No,-9.1726e+18,2016-02-04T04:56:31.821Z,Yes,No,84.87,96,1790,1.7888e+18,9.98,96,120
No,-9.1726e+18,2016-02-04T04:56:31.821Z,Yes,No,85.02,96,1790,1.7888e+18,9.98,96,120
No,-9.1726e+18,2016-02-04T04:56:31.821Z,No,No,104.82,71,7,-5.20359e+18,0.0,48,72
No,-9.1726e+18,2016-02-04T04:56:31.821Z,Yes,No,71.04,93,2521,-5.016e+18,34.9,24,48
No,-9.1726e+18,2016-02-04T04:56:31.821Z,Yes,No,105.38,91,10606,-1.17741e+18,5.0,24,48
No,-9.1726e+18,2016-02-04T04:56:31.821Z,Yes,No,105.82,91,10606,-1.17741e+18,5.0,24,48
No,-9.1726e+18,2016-02-04T04:56:31.821Z,Yes,No,95.29,97,4513,6.22743e+17,22.06,144,240
No,-9.1726e+18,2016-02-04T04:56:31.821Z,Yes,No,117.63,96,41420,9.01243e+18,11.0,24,48
No,-9.1726e+18,2016-02-04T04:56:31.821Z,Yes,No,117.63,96,41420,9.01243e+18,15.5,24,48
No,-9.1726e+18,2016-02-04T04:56:31.821Z,Yes,No,145.89,98,1446,1.16312e+18,0.0,24,48
No,-9.1726e+18,2016-02-04T04:56:31.821Z,Yes,No,110.66,88,8452,-6.63969e+18,52.84,96,120
No,-9.1726e+18,2016-02-04T04:56:31.821Z,No,No,114.37,96,184,-5.51431e+18,50.11,96,120
No,-9.1726e+18,2016-02-04T04:56:31.821Z,No,No,201.78,99,79,-1.86921e+18,0.0,24,48
No,-9.1726e+18,2016-02-04T04:56:31.821Z,No,No,161.11,100,7,-2.3562e+17,46.09,144,240
No,-9.1726e+18,2016-02-04T04:56:31.821Z,No,No,212.86,96,1327,8.64876e+18,0.0,24,48
No,-9.1726e+18,2016-02-04T04:56:31.821Z,Yes,No,372.46,95,5535,-8.85218e+18,0.0,24,48
No,-3.80174e+18,2016-02-04T04:44:07.007Z,No,No,177.3,96,136,-4.66214e+17,13.55,48,72
No,-3.80174e+18,2016-02-04T04:44:07.007Z,Yes,No,198.65,96,35270,6.79157e+18,0.0,144,240
No,-3.80174e+18,2016-02-04T04:44:07.007Z,Yes,No,194.96,95,4385,-2.57228e+18,13.2,24,48
No,-3.80174e+18,2016-02-04T04:44:07.007Z,Yes,No,202.6,98,478,5.45208e+18,6.99,24,48
Yes,-3.80174e+18,2016-02-04T04:44:07.007Z,Yes,No,203.68,93,629,8.71583e+18,6.66,72,96
No,-3.80174e+18,2016-02-04T04:44:07.007Z,No,No,191.98,87,2450,-1.92952e+18,27.43,144,240
No,-3.80174e+18,2016-02-04T04:44:07.007Z,Yes,No,220.24,96,35270,6.79157e+18,0.0,96,120
No,-3.80174e+18,2016-02-04T04:44:07.007Z,Yes,No,214.78,95,21,-7.56002e+18,11.76,24,48
No,-3.80174e+18,2016-02-04T04:44:07.007Z,Yes,No,197.98,93,2521,-5.016e+18,32.16,24,48
No,-3.80174e+18,2016-02-04T04:44:07.007Z,Yes,No,228.74,96,41420,9.01243e+18,15.0,24,48
No,-3.80174e+18,2016-02-04T04:44:07.007Z,Yes,No,241.46,92,1500,5.47794e+18,9.11,72,96
No,-3.80174e+18,2016-02-04T04:44:07.007Z,Yes,No,248.47,95,4078,-1.78949e+18,9.65,96,120
No,-3.80174e+18,2016-02-04T04:44:07.007Z,Yes,No,217.46,88,8452,-6.63969e+18,44.61,96,120
No,-3.80174e+18,2016-02-04T04:44:07.007Z,Yes,No,253.58,96,7090,-3.73508e+17,17.95,24,48
No,-3.80174e+18,2016-02-04T04:44:07.007Z,Yes,No,259.8,92,51,8.99453e+18,18.2,144,240
No,-3.80174e+18,2016-02-04T04:44:07.007Z,Yes,No,289.2,96,1790,1.7888e+18,9.98,96,120
No,-3.80174e+18,2016-02-04T04:44:07.007Z,Yes,No,294.74,96,1790,1.7888e+18,9.98,96,120
No,-3.80174e+18,2016-02-04T04:44:07.007Z,No,No,310.69,0,0,6.50513e+18,5.54,96,120
No,-3.80174e+18,2016-02-04T04:44:07.007Z,Yes,No,316.67,98,1446,1.16312e+18,0.0,24,48
No,-3.80174e+18,2016-02-04T04:44:07.007Z,Yes,No,319.69,95,369,7.17425e+18,0.0,96,120
No,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,Yes,29.99,0,0,1.20714e+18,0.0,672,1008
No,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,No,35.5,96,35270,6.79157e+18,0.0,96,120
Yes,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,No,22.97,97,217,-7.97012e+18,12.95,24,48
No,3.6087e+17,2016-02-04T04:56:33.405Z,No,No,26.01,98,3293,4.14351e+18,11.66,24,48
No,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,No,33.12,91,10606,-1.17741e+18,5.0,24,48
No,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,No,42.87,91,3459,7.2357e+18,0.0,24,48
No,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,No,36.66,96,1790,1.7888e+18,9.98,96,120
No,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,No,35.35,95,4385,-2.57228e+18,11.8,24,48
No,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,No,51.35,91,3459,7.2357e+18,0.0,24,48
No,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,No,47.7,91,10606,-1.17741e+18,5.0,24,48
No,3.6087e+17,2016-02-04T04:56:33.405Z,No,No,56.14,71,7,-5.20359e+18,0.0,48,72
No,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,No,50.66,96,41420,9.01243e+18,12.0,24,48
No,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,No,53.49,96,7090,-3.73508e+17,9.95,24,48
No,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,No,55.07,95,4078,-1.78949e+18,8.6,96,120
No,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,No,46.08,88,8452,-6.63969e+18,21.42,96,120
No,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,No,65.98,91,11930,-1.88814e+18,7.5,24,48
No,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,No,54.82,97,4513,6.22743e+17,21.42,144,240
No,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,No,79.25,95,5535,-8.85218e+18,0.0,24,48
No,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,No,88.69,98,1446,1.16312e+18,0.0,24,48
No,3.6087e+17,2016-02-04T04:56:33.405Z,Yes,No,92.87,96,1327,8.64876e+18,0.0,24,48
Yes,-3.86366e+18,2016-02-04T04:44:20.049Z,Yes,No,32.86,96,35270,6.79157e+18,0.0,96,120
No,-3.86366e+18,2016-02-04T04:44:20.049Z,Yes,Yes,32.99,0,0,1.20714e+18,0.0,672,1008
No,-3.86366e+18,2016-02-04T04:44:20.049Z,Yes,No,27.6,98,478,5.45208e+18,6.99,48,72
No,-3.86366e+18,2016-02-04T04:44:20.049Z,Yes,No,22.5,95,4385,-2.57228e+18,12.66,24,48
No,-3.86366e+18,2016-02-04T04:44:20.049Z,Yes,No,36.37,96,7090,-3.73508e+17,7.45,24,48
No,-3.86366e+18,2016-02-04T04:44:20.049Z,Yes,No,44.7,96,41420,9.01243e+18,8.0,24,48
No,-3.86366e+18,2016-02-04T04:44:20.049Z,Yes,No,44.46,96,1790,1.7888e+18,9.98,96,120
No,-3.86366e+18,2016-02-04T04:44:20.049Z,Yes,No,44.77,96,1790,1.7888e+18,9.98,96,120
No,-3.86366e+18,2016-02-04T04:44:20.049Z,Yes,No,62.52,96,1327,8.64876e+18,0.0,24,48
No,-3.86366e+18,2016-02-04T04:44:20.049Z,Yes,No,69.7,95,5535,-8.85218e+18,0.0,24,48
No,-3.86366e+18,2016-02-04T04:44:20.049Z,Yes,No,50.24,97,4513,6.22743e+17,21.13,144,240
No,-3.86366e+18,2016-02-04T04:44:20.049Z,Yes,No,39.5,88,8452,-6.63969e+18,35.63,96,120
No,-3.86366e+18,2016-02-04T04:44:20.049Z,Yes,No,88.63,99,79,-1.86921e+18,0.0,24,48
No,-3.86366e+18,2016-02-04T04:44:20.049Z,Yes,No,86.95,92,51,8.99453e+18,17.66,144,240
No,1.89154e+18,2016-02-04T04:56:34.990Z,Yes,Yes,333.21,0,0,1.20714e+18,0.0,672,1008
Yes,1.89154e+18,2016-02-04T04:56:34.990Z,Yes,No,318.75,95,4385,-2.57228e+18,17.9,24,48
No,1.89154e+18,2016-02-04T04:56:34.990Z,Yes,No,330.36,95,4078,-1.78949e+18,13.16,48,72
No,1.89154e+18,2016-02-04T04:56:34.990Z,Yes,No,363.0,96,35270,6.79157e+18,0.0,96,120
No,1.89154e+18,2016-02-04T04:56:34.990Z,Yes,No,323.16,93,2521,-5.016e+18,58.09,24,48
No,1.89154e+18,2016-02-04T04:56:34.990Z,Yes,No,367.7,96,41420,9.01243e+18,16.7,24,48
No,1.89154e+18,2016-02-04T04:56:34.990Z,Yes,No,384.4,95,5535,-8.85218e+18,0.0,24,48
No,1.89154e+18,2016-02-04T04:56:34.990Z,No,No,394.73,96,1327,8.64876e+18,0.0,24,48
No,1.89154e+18,2016-02-04T04:56:34.990Z,Yes,No,356.55,97,4513,6.22743e+17,51.84,144,240
No,1.89154e+18,2016-02-04T04:56:34.990Z,Yes,No,423.45,91,10606,-1.17741e+18,5.0,24,48
No,1.89154e+18,2016-02-04T04:56:34.990Z,Yes,No,428.59,91,10606,-1.17741e+18,5.0,24,48
No,1.89154e+18,2016-02-04T04:56:34.990Z,Yes,No,434.55,91,10606,-1.17741e+18,5.0,24,48
No,1.89154e+18,2016-02-04T04:56:34.990Z,Yes,No,433.68,96,1790,1.7888e+18,9.98,96,120
No,1.89154e+18,2016-02-04T04:56:34.990Z,Yes,No,433.95,96,1790,1.7888e+18,9.98,96,120
No,1.89154e+18,2016-02-04T04:56:34.990Z,Yes,No,470.83,98,1446,1.16312e+18,0.0,24,48
No,1.89154e+18,2016-02-04T04:56:34.990Z,Yes,No,351.89,88,8452,-6.63969e+18,122.42,96,120
No,1.89154e+18,2016-02-04T04:56:34.990Z,Yes,No,493.7,91,3459,7.2357e+18,0.0,24,48
No,1.89154e+18,2016-02-04T04:56:34.990Z,No,No,549.67,82,28,3.36938e+18,60.37,24,48
No,-2.19205e+18,2016-02-04T04:55:50.811Z,Yes,Yes,141.98,0,0,1.20714e+18,0.0,672,1008
No,-2.19205e+18,2016-02-04T04:55:50.811Z,Yes,No,156.31,95,4078,-1.78949e+18,0.0,48,72
Yes,-2.19205e+18,2016-02-04T04:55:50.811Z,Yes,No,141.36,95,4385,-2.57228e+18,15.05,24,48
No,-2.19205e+18,2016-02-04T04:55:50.811Z,No,No,157.99,84,161,-3.12915e+18,0.0,24,48
No,-2.19205e+18,2016-02-04T04:55:50.811Z,No,No,146.04,100,384,4.98728e+18,17.08,24,48
No,-2.19205e+18,2016-02-04T04:55:50.811Z,No,No,163.81,71,7,-5.20359e+18,0.0,48,72
No,-2.19205e+18,2016-02-04T04:55:50.811Z,Yes,No,164.04,100,4601,5.65722e+18,0.0,24,48
No,-2.19205e+18,2016-02-04T04:55:50.811Z,Yes,No,166.39,96,35270,6.79157e+18,0.0,96,120
No,-2.19205e+18,2016-02-04T04:55:50.811Z,No,No,146.16,98,3293,4.14351e+18,26.34,72,96
No,-2.19205e+18,2016-02-04T04:55:50.811Z,Yes,No,161.65,95,2283,8.11868e+18,11.06,144,240
No,-2.19205e+18,2016-02-04T04:55:50.811Z,Yes,No,173.01,91,10606,-1.17741e+18,5.0,24,48
No,-2.19205e+18,2016-02-04T04:55:50.811Z,Yes,No,167.84,96,7090,-3.73508e+17,17.95,24,48
No,-2.19205e+18,2016-02-04T04:55:50.811Z,Yes,No,186.21,91,3459,7.2357e+18,0.0,24,48
No,-2.19205e+18,2016-02-04T04:55:50.811Z,No,No,173.19,98,105,-4.76323e+18,14.99,24,48
